playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,WAR
thomaal01,2025,1,ARI,NL,143,433,51,108,19,3,9,38.0,7.0,4.0,21,122.0,0.0,5.0,6.0,4.0,2.0,0.1
thomaco01,2022,1,OAK,AL,10,30,1,8,0,0,0,0.0,0.0,0.0,2,12.0,0.0,0.0,0.0,0.0,0.0,-0.2
thomaco01,2023,1,OAK,AL,19,42,1,10,3,0,1,2.0,0.0,0.0,4,17.0,0.0,0.0,0.0,0.0,1.0,-0.1
thomaco03,2025,1,ATH,AL,49,120,20,27,5,0,6,19.0,2.0,1.0,7,49.0,0.0,1.0,1.0,3.0,3.0,0.0
thomadi01,2021,1,SEA,AL,4,9,2,1,0,0,0,2.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
thomadi01,2022,1,LAA,AL,8,11,1,1,0,0,0,0.0,0.0,0.0,2,6.0,0.0,1.0,0.0,0.0,0.0,0.1
thomala02,2020,1,SLN,NL,18,36,5,4,2,0,1,2.0,0.0,0.0,4,13.0,0.0,0.0,0.0,0.0,1.0,-0.2
thomala02,2021,1,SLN,NL,32,48,2,5,1,0,0,1.0,2.0,1.0,10,17.0,1.0,0.0,0.0,0.0,1.0,-0.4
thomala02,2021,2,WAS,NL,45,178,33,48,14,2,7,27.0,4.0,2.0,27,46.0,0.0,0.0,0.0,1.0,5.0,1.1
thomala02,2022,1,WAS,NL,146,498,62,120,26,2,17,52.0,8.0,4.0,41,132.0,0.0,4.0,0.0,5.0,8.0,1.6
thomala02,2023,1,WAS,NL,157,628,101,168,36,3,28,86.0,20.0,5.0,36,176.0,0.0,11.0,0.0,7.0,5.0,3.3
thomala02,2024,1,WAS,NL,77,300,42,76,16,3,8,40.0,28.0,12.0,32,72.0,0.0,5.0,0.0,4.0,4.0,0.4
thomala02,2024,2,CLE,AL,53,172,23,36,10,0,7,23.0,4.0,2.0,12,65.0,1.0,2.0,0.0,1.0,1.0,-0.2
thomala02,2025,1,CLE,AL,39,125,10,20,2,0,4,11.0,4.0,1.0,14,44.0,0.0,1.0,0.0,2.0,4.0,-0.6
thomarh01,2025,1,SEA,AL,3,8,2,1,1,0,0,2.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
thompbu01,2022,1,TEX,AL,55,170,18,45,5,0,1,9.0,18.0,3.0,7,56.0,0.0,2.0,2.0,0.0,2.0,0.0
thompbu01,2023,1,TEX,AL,37,53,10,9,4,1,0,4.0,4.0,2.0,4,16.0,0.0,1.0,1.0,1.0,0.0,-0.4
thompbu01,2024,1,CIN,NL,17,18,5,2,1,0,0,0.0,5.0,0.0,0,11.0,0.0,0.0,0.0,0.0,1.0,-0.3
thompke02,2021,1,CHN,NL,32,6,0,1,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,2.0,0.0,1.0,0.0
thomptr01,2021,1,CHN,NL,15,28,6,7,1,0,4,9.0,2.0,0.0,7,11.0,0.0,0.0,0.0,0.0,2.0,0.6
thomptr01,2022,1,SDN,NL,6,14,1,1,0,0,0,2.0,0.0,1.0,2,7.0,0.0,0.0,0.0,0.0,0.0,-0.2
thomptr01,2022,2,LAN,NL,74,205,35,55,14,1,13,39.0,4.0,0.0,30,86.0,0.0,2.0,0.0,2.0,2.0,2.2
thomptr01,2023,1,LAN,NL,36,71,12,11,0,0,5,14.0,0.0,0.0,15,37.0,0.0,1.0,0.0,0.0,0.0,-0.3
thomptr01,2023,2,CHA,AL,36,82,5,14,2,0,1,3.0,2.0,0.0,9,40.0,0.0,1.0,0.0,0.0,1.0,-0.4
thompza01,2021,1,MIA,NL,27,15,0,2,1,0,0,0.0,0.0,0.0,0,9.0,0.0,0.0,3.0,0.0,0.0,0.0
toglimi01,2022,1,COL,NL,31,111,10,24,8,2,2,12.0,1.0,1.0,9,44.0,0.0,0.0,0.0,0.0,2.0,-0.1
toglimi01,2023,1,COL,NL,45,141,18,23,5,0,4,9.0,1.0,1.0,10,50.0,0.0,1.0,0.0,0.0,3.0,-1.5
toglimi01,2024,1,COL,NL,116,399,62,87,14,3,25,55.0,10.0,1.0,54,147.0,2.0,1.0,0.0,3.0,7.0,2.1
toglimi01,2025,1,COL,NL,88,306,22,58,15,1,11,32.0,3.0,0.0,28,132.0,2.0,1.0,0.0,2.0,7.0,-1.7
tolbety01,2025,1,KCA,AL,64,50,19,14,2,0,1,6.0,21.0,2.0,1,11.0,0.0,3.0,1.0,2.0,1.0,0.2
tomka01,2021,1,OAK,AL,9,16,1,1,0,0,0,1.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,-0.3
tomka01,2021,2,PIT,NL,39,92,9,14,2,1,2,11.0,1.0,0.0,17,30.0,1.0,5.0,0.0,3.0,1.0,-0.1
tomka01,2022,1,SFN,NL,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tomlijo01,2021,1,ATL,NL,36,3,0,1,0,0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.1
topaju01,2021,1,MIL,NL,4,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
torkesp01,2022,1,DET,AL,110,360,38,73,16,1,8,28.0,0.0,1.0,37,99.0,0.0,5.0,0.0,2.0,12.0,-1.4
torkesp01,2023,1,DET,AL,159,606,88,141,34,1,31,94.0,3.0,0.0,67,171.0,1.0,6.0,0.0,5.0,15.0,1.0
torkesp01,2024,1,DET,AL,92,342,45,75,21,1,10,37.0,0.0,0.0,33,105.0,0.0,4.0,0.0,1.0,6.0,0.2
torkesp01,2025,1,DET,AL,155,563,82,135,27,1,31,78.0,2.0,1.0,72,169.0,6.0,9.0,0.0,5.0,12.0,2.3
toroab01,2020,1,HOU,AL,33,87,13,13,2,0,3,9.0,1.0,1.0,3,23.0,0.0,7.0,0.0,0.0,1.0,-0.7
toroab01,2021,1,HOU,AL,35,109,17,23,1,0,6,20.0,3.0,1.0,9,21.0,0.0,3.0,0.0,1.0,1.0,0.8
toroab01,2021,2,SEA,AL,60,226,28,57,11,0,5,26.0,3.0,2.0,22,33.0,0.0,4.0,0.0,1.0,4.0,0.7
toroab01,2022,1,SEA,AL,109,324,36,60,13,1,10,35.0,2.0,0.0,22,65.0,1.0,2.0,0.0,4.0,4.0,-0.7
toroab01,2023,1,MIL,NL,9,18,4,8,0,0,2,9.0,0.0,0.0,2,5.0,0.0,1.0,0.0,0.0,0.0,0.3
toroab01,2024,1,OAK,AL,94,337,34,81,17,1,6,26.0,4.0,2.0,20,62.0,1.0,5.0,2.0,0.0,4.0,0.6
toroab01,2025,1,BOS,AL,77,259,33,62,13,0,7,27.0,2.0,1.0,14,42.0,1.0,6.0,0.0,5.0,1.0,-0.2
torregl01,2020,1,NYA,AL,42,136,17,33,8,0,3,16.0,1.0,0.0,22,28.0,0.0,2.0,0.0,0.0,5.0,0.0
torregl01,2021,1,NYA,AL,127,459,50,119,22,0,9,51.0,14.0,6.0,50,104.0,1.0,1.0,2.0,4.0,12.0,0.7
torregl01,2022,1,NYA,AL,140,526,73,135,28,1,24,76.0,10.0,5.0,39,129.0,2.0,3.0,1.0,3.0,12.0,4.1
torregl01,2023,1,NYA,AL,158,596,90,163,28,2,25,68.0,13.0,6.0,67,98.0,0.0,3.0,0.0,6.0,19.0,2.9
torregl01,2024,1,NYA,AL,154,587,80,151,26,0,15,63.0,4.0,3.0,65,136.0,0.0,3.0,2.0,8.0,6.0,1.9
torregl01,2025,1,DET,AL,145,532,79,136,22,0,16,74.0,4.0,1.0,85,101.0,0.0,4.0,0.0,7.0,11.0,2.9
torrelu01,2020,1,SDN,NL,7,11,0,3,1,0,0,0.0,0.0,0.0,1,2.0,0.0,0.0,1.0,0.0,0.0,-0.1
torrelu01,2020,2,SEA,AL,18,59,5,15,4,0,1,6.0,0.0,0.0,6,13.0,0.0,0.0,0.0,0.0,1.0,0.0
torrelu01,2021,1,SEA,AL,108,346,39,84,16,2,15,47.0,0.0,0.0,28,99.0,1.0,1.0,0.0,3.0,8.0,1.0
torrelu01,2022,1,SEA,AL,57,151,13,34,2,0,3,15.0,0.0,0.0,12,50.0,0.0,1.0,0.0,2.0,5.0,0.1
torrelu01,2023,1,CHN,NL,13,20,1,5,1,0,0,3.0,0.0,0.0,1,8.0,0.0,1.0,0.0,0.0,0.0,-0.1
torrelu01,2023,2,SEA,AL,5,8,0,2,2,0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
torrelu01,2024,1,NYN,NL,48,118,14,27,8,0,3,15.0,0.0,1.0,9,28.0,0.0,2.0,0.0,1.0,5.0,0.7
torrelu01,2025,1,NYN,NL,93,261,20,59,14,1,5,29.0,1.0,0.0,19,56.0,0.0,2.0,1.0,0.0,7.0,1.4
torrero01,2020,1,PHI,NL,4,7,1,1,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1
torrero01,2021,1,PHI,NL,112,318,30,77,10,1,7,41.0,2.0,1.0,19,41.0,2.0,1.0,5.0,1.0,7.0,0.2
toussto01,2021,1,ATL,NL,11,15,1,0,0,0,0,0.0,0.0,0.0,2,9.0,0.0,0.0,1.0,0.0,0.0,-0.1
tovarez01,2022,1,COL,NL,9,33,2,7,1,0,1,2.0,0.0,0.0,2,9.0,0.0,0.0,0.0,0.0,0.0,-0.3
tovarez01,2023,1,COL,NL,153,581,79,147,37,4,15,73.0,11.0,5.0,25,166.0,0.0,4.0,2.0,3.0,10.0,2.5
tovarez01,2024,1,COL,NL,157,655,83,176,45,4,26,78.0,6.0,5.0,23,200.0,1.0,4.0,5.0,7.0,16.0,3.6
tovarez01,2025,1,COL,NL,95,360,44,91,18,4,9,33.0,5.0,3.0,21,98.0,0.0,1.0,6.0,2.0,2.0,0.6
tovarwi01,2021,1,NYN,NL,6,11,0,2,0,0,0,1.0,0.0,0.0,1,4.0,0.0,0.0,0.0,0.0,0.0,-0.1
trammta01,2021,1,SEA,AL,51,156,23,25,7,0,8,18.0,2.0,3.0,17,75.0,0.0,3.0,2.0,0.0,1.0,-0.2
trammta01,2022,1,SEA,AL,43,102,15,20,9,0,4,10.0,2.0,1.0,13,33.0,0.0,0.0,1.0,1.0,2.0,0.3
trammta01,2023,1,SEA,AL,22,46,7,6,0,0,3,11.0,0.0,1.0,9,22.0,0.0,1.0,0.0,0.0,2.0,-0.3
trammta01,2024,1,LAN,NL,5,6,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,-0.2
trammta01,2024,2,NYA,AL,5,1,2,1,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.1
trammta01,2025,1,HOU,AL,52,117,15,23,7,0,3,12.0,3.0,2.0,17,41.0,0.0,0.0,0.0,1.0,0.0,-0.2
trejoal01,2021,1,COL,NL,28,46,7,10,2,0,1,3.0,0.0,0.0,3,15.0,1.0,0.0,0.0,1.0,2.0,0.0
trejoal01,2022,1,COL,NL,35,118,15,32,6,0,4,17.0,1.0,2.0,5,31.0,0.0,2.0,0.0,0.0,3.0,0.2
trejoal01,2023,1,COL,NL,83,207,24,48,11,0,4,26.0,5.0,1.0,16,51.0,0.0,1.0,1.0,2.0,3.0,0.1
trejoal01,2024,1,COL,NL,28,63,4,9,0,0,0,1.0,0.0,0.0,2,15.0,0.0,1.0,1.0,0.0,2.0,-0.8
trejoal01,2025,1,COL,NL,14,40,3,7,2,0,0,1.0,0.0,0.0,1,7.0,0.0,0.0,1.0,1.0,3.0,-0.4
trevijo01,2020,1,TEX,AL,24,76,10,19,8,0,2,9.0,0.0,0.0,3,15.0,0.0,1.0,1.0,2.0,1.0,0.4
trevijo01,2021,1,TEX,AL,89,285,23,68,14,0,5,30.0,1.0,1.0,12,57.0,1.0,0.0,2.0,3.0,13.0,0.1
trevijo01,2022,1,NYA,AL,115,335,39,83,12,1,11,43.0,2.0,1.0,15,62.0,0.0,2.0,0.0,1.0,5.0,2.3
trevijo01,2023,1,NYA,AL,55,157,15,33,4,0,4,15.0,0.0,0.0,8,22.0,0.0,2.0,1.0,0.0,6.0,0.5
trevijo01,2024,1,NYA,AL,74,209,26,45,5,0,8,28.0,1.0,0.0,20,41.0,0.0,2.0,1.0,2.0,12.0,0.6
trevijo01,2025,1,CIN,NL,94,282,30,67,20,0,4,22.0,0.0,0.0,15,39.0,0.0,0.0,1.0,4.0,9.0,-0.2
triolja01,2023,1,PIT,NL,54,181,30,54,9,0,3,21.0,6.0,1.0,24,63.0,0.0,3.0,0.0,1.0,0.0,2.0
triolja01,2024,1,PIT,NL,125,394,41,85,10,1,9,46.0,8.0,1.0,42,118.0,0.0,5.0,0.0,5.0,5.0,1.4
triolja01,2025,1,PIT,NL,107,331,41,75,18,2,7,24.0,13.0,2.0,39,76.0,1.0,2.0,3.0,1.0,4.0,2.3
trompch01,2020,1,SFN,NL,24,61,11,13,1,0,4,10.0,0.0,0.0,1,20.0,0.0,0.0,0.0,2.0,3.0,-0.2
trompch01,2021,1,SFN,NL,9,18,1,4,0,0,1,2.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,1.0,-0.2
trompch01,2022,1,ATL,NL,1,4,0,3,2,0,0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
trompch01,2023,1,ATL,NL,6,16,1,2,1,0,0,1.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0,-0.2
trompch01,2024,1,ATL,NL,19,52,3,13,6,0,0,6.0,0.0,0.0,1,17.0,0.0,0.0,0.0,1.0,2.0,0.2
trompch01,2025,1,ATL,NL,2,5,0,0,0,0,0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0
trompch01,2025,2,BAL,AL,6,16,2,3,1,0,1,1.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.1
tropeni01,2021,2,NYN,NL,1,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
troutmi01,2020,1,LAA,AL,53,199,41,56,9,2,17,46.0,1.0,1.0,35,56.0,4.0,3.0,0.0,4.0,1.0,1.8
troutmi01,2021,1,LAA,AL,36,117,23,39,8,1,8,18.0,2.0,0.0,27,41.0,5.0,2.0,0.0,0.0,0.0,1.9
troutmi01,2022,1,LAA,AL,119,438,85,124,28,2,40,80.0,1.0,0.0,54,139.0,8.0,6.0,0.0,1.0,6.0,6.1
troutmi01,2023,1,LAA,AL,82,308,54,81,14,1,18,44.0,2.0,0.0,45,104.0,2.0,7.0,0.0,2.0,4.0,2.9
troutmi01,2024,1,LAA,AL,29,109,17,24,1,2,10,14.0,6.0,1.0,16,27.0,1.0,1.0,0.0,0.0,0.0,1.0
troutmi01,2025,1,LAA,AL,130,456,73,106,14,1,26,64.0,2.0,0.0,87,178.0,10.0,6.0,0.0,6.0,7.0,1.5
tsutsyo01,2020,1,TBA,AL,51,157,27,31,5,1,8,24.0,0.0,0.0,26,50.0,1.0,1.0,0.0,1.0,5.0,0.2
tsutsyo01,2021,1,TBA,AL,26,78,5,13,4,0,0,5.0,0.0,0.0,8,27.0,0.0,0.0,1.0,0.0,1.0,-0.6
tsutsyo01,2021,2,LAN,NL,12,25,2,3,0,0,0,2.0,0.0,0.0,6,12.0,0.0,0.0,0.0,0.0,0.0,-0.1
tsutsyo01,2021,3,PIT,NL,43,127,20,34,8,1,8,25.0,0.0,1.0,15,33.0,0.0,1.0,0.0,1.0,2.0,-0.1
tsutsyo01,2022,1,PIT,NL,50,170,11,29,4,0,2,19.0,0.0,0.0,19,50.0,0.0,0.0,0.0,4.0,3.0,-1.6
tuckeco01,2020,1,PIT,NL,37,109,17,24,3,0,1,8.0,1.0,0.0,5,31.0,0.0,0.0,1.0,1.0,3.0,-0.9
tuckeco01,2021,1,PIT,NL,43,117,15,26,4,2,2,12.0,2.0,2.0,13,33.0,0.0,0.0,0.0,1.0,2.0,-0.7
tuckeco01,2022,1,PIT,NL,18,63,3,11,1,1,0,2.0,1.0,0.0,0,25.0,0.0,0.0,0.0,0.0,1.0,-1.0
tuckeco01,2023,1,COL,NL,5,8,2,4,0,0,0,2.0,0.0,0.0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0
tuckeco01,2024,1,LAA,AL,25,50,3,9,4,1,0,3.0,3.0,1.0,6,17.0,0.0,0.0,0.0,1.0,0.0,-0.5
tuckeky01,2020,1,HOU,AL,58,209,33,56,12,6,9,42.0,8.0,1.0,18,46.0,2.0,0.0,0.0,1.0,2.0,1.9
tuckeky01,2021,1,HOU,AL,140,506,83,149,37,3,30,92.0,14.0,2.0,53,90.0,5.0,1.0,0.0,5.0,10.0,5.3
tuckeky01,2022,1,HOU,AL,150,544,71,140,28,1,30,107.0,25.0,4.0,59,95.0,4.0,1.0,0.0,2.0,11.0,5.5
tuckeky01,2023,1,HOU,AL,157,574,97,163,37,5,29,112.0,30.0,5.0,80,92.0,9.0,3.0,0.0,10.0,11.0,5.5
tuckeky01,2024,1,HOU,AL,78,277,56,80,13,0,23,49.0,11.0,0.0,56,54.0,3.0,1.0,0.0,2.0,5.0,4.6
tuckeky01,2025,1,CHN,NL,136,500,91,133,25,4,22,73.0,25.0,3.0,87,88.0,7.0,4.0,1.0,3.0,8.0,4.6
turanbr02,2023,1,MIL,NL,137,404,46,88,9,3,6,34.0,26.0,4.0,38,94.0,1.0,1.0,3.0,2.0,9.0,1.5
turanbr02,2024,1,MIL,NL,155,559,72,142,24,4,7,57.0,50.0,6.0,50,105.0,1.0,2.0,5.0,3.0,8.0,4.8
turanbr02,2025,1,MIL,NL,156,584,97,168,28,2,18,81.0,24.0,8.0,66,150.0,1.0,2.0,2.0,5.0,3.0,5.6
turneju01,2020,1,LAN,NL,42,150,26,46,9,1,4,23.0,1.0,0.0,18,26.0,0.0,6.0,0.0,1.0,2.0,1.4
turneju01,2021,1,LAN,NL,151,533,87,148,22,0,27,87.0,3.0,0.0,61,98.0,0.0,12.0,0.0,6.0,12.0,3.5
turneju01,2022,1,LAN,NL,128,468,61,130,36,0,13,81.0,3.0,0.0,50,89.0,1.0,6.0,0.0,8.0,13.0,2.3
turneju01,2023,1,BOS,AL,146,558,86,154,31,0,23,96.0,4.0,1.0,51,110.0,0.0,11.0,0.0,6.0,10.0,2.1
turneju01,2024,1,TOR,AL,91,301,37,77,17,0,6,31.0,0.0,2.0,39,60.0,0.0,6.0,0.0,3.0,15.0,0.3
turneju01,2024,2,SEA,AL,48,159,22,42,7,0,5,24.0,0.0,0.0,20,35.0,2.0,7.0,0.0,4.0,1.0,1.1
turneju01,2025,1,CHN,NL,80,169,14,37,7,0,3,18.0,2.0,0.0,17,37.0,0.0,1.0,0.0,4.0,3.0,-0.1
turnetr01,2020,1,WAS,NL,59,233,46,78,15,4,12,41.0,12.0,4.0,22,36.0,0.0,2.0,0.0,2.0,5.0,2.8
turnetr01,2021,1,WAS,NL,96,388,66,125,17,3,18,49.0,21.0,3.0,26,77.0,0.0,4.0,0.0,2.0,13.0,4.1
turnetr01,2021,2,LAN,NL,52,207,41,70,17,0,10,28.0,11.0,2.0,15,33.0,2.0,2.0,0.0,2.0,5.0,2.4
turnetr01,2022,1,LAN,NL,160,652,101,194,39,4,21,100.0,27.0,3.0,45,131.0,1.0,3.0,0.0,6.0,9.0,5.2
turnetr01,2023,1,PHI,NL,155,639,102,170,35,5,26,76.0,30.0,0.0,45,150.0,2.0,6.0,0.0,1.0,12.0,3.5
turnetr01,2024,1,PHI,NL,121,505,88,149,25,0,21,62.0,19.0,4.0,27,98.0,0.0,6.0,0.0,1.0,10.0,2.8
turnetr01,2025,1,PHI,NL,141,589,94,179,31,7,15,69.0,36.0,7.0,43,107.0,1.0,5.0,0.0,2.0,11.0,5.4
ucetaed01,2021,1,LAN,NL,14,5,1,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
underdu01,2021,1,PIT,NL,43,4,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,-0.1
uptonju01,2020,1,LAA,AL,42,147,20,30,5,0,9,22.0,0.0,2.0,11,43.0,0.0,7.0,0.0,1.0,6.0,-0.6
uptonju01,2021,1,LAA,AL,89,318,47,67,12,0,17,41.0,4.0,1.0,39,107.0,0.0,1.0,0.0,3.0,11.0,-0.7
uptonju01,2022,1,SEA,AL,17,48,2,6,1,0,1,3.0,0.0,0.0,6,23.0,0.0,3.0,0.0,0.0,1.0,-0.3
urenajo01,2021,1,DET,AL,26,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
uriasju01,2021,1,LAN,NL,32,59,5,12,2,0,0,9.0,0.0,0.0,0,22.0,0.0,1.0,10.0,0.0,1.0,0.3
uriaslu01,2020,1,MIL,NL,41,109,11,26,4,1,0,11.0,2.0,2.0,10,32.0,0.0,1.0,0.0,0.0,4.0,0.2
uriaslu01,2021,1,MIL,NL,150,490,77,122,25,1,23,75.0,5.0,1.0,63,116.0,3.0,10.0,1.0,3.0,9.0,3.3
uriaslu01,2022,1,MIL,NL,119,406,54,97,17,1,16,47.0,1.0,2.0,50,99.0,0.0,11.0,0.0,5.0,9.0,3.0
uriaslu01,2023,1,MIL,NL,20,55,5,8,2,0,1,5.0,0.0,0.0,7,15.0,0.0,5.0,0.0,0.0,1.0,-0.2
uriaslu01,2023,2,BOS,AL,32,89,13,20,4,0,2,13.0,0.0,0.0,14,26.0,0.0,5.0,0.0,0.0,3.0,0.0
uriaslu01,2024,1,SEA,AL,41,94,11,18,7,0,4,16.0,0.0,0.0,9,34.0,0.0,6.0,0.0,0.0,2.0,0.4
uriaslu01,2025,1,ATH,AL,96,287,27,66,7,0,8,25.0,2.0,1.0,31,45.0,0.0,6.0,0.0,3.0,9.0,0.5
uriasra01,2020,1,BAL,AL,10,25,3,9,2,0,1,3.0,0.0,0.0,2,6.0,0.0,0.0,0.0,0.0,1.0,0.1
uriasra01,2021,1,BAL,AL,85,262,33,73,14,0,7,38.0,1.0,2.0,28,76.0,0.0,6.0,0.0,0.0,3.0,2.0
uriasra01,2022,1,BAL,AL,118,403,50,100,17,1,16,51.0,1.0,0.0,30,98.0,1.0,5.0,3.0,4.0,7.0,3.8
uriasra01,2023,1,BAL,AL,116,360,45,95,22,3,4,42.0,3.0,1.0,27,101.0,0.0,8.0,0.0,1.0,10.0,1.8
uriasra01,2024,1,BAL,AL,100,272,39,69,9,2,11,37.0,1.0,1.0,23,55.0,0.0,5.0,0.0,1.0,0.0,1.4
uriasra01,2025,1,BAL,AL,77,258,27,64,12,0,8,34.0,2.0,0.0,21,60.0,0.0,2.0,0.0,9.0,5.0,1.5
uriasra01,2025,2,HOU,AL,35,94,6,21,5,0,3,10.0,1.0,0.0,6,28.0,0.0,0.0,0.0,1.0,1.0,0.7
urquijo01,2021,1,HOU,AL,20,4,0,1,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
urshegi01,2020,1,NYA,AL,43,151,24,45,11,0,6,30.0,1.0,0.0,18,25.0,0.0,1.0,0.0,4.0,6.0,2.1
urshegi01,2021,1,NYA,AL,116,420,42,112,18,2,14,49.0,1.0,0.0,20,109.0,0.0,1.0,0.0,1.0,16.0,0.6
urshegi01,2022,1,MIN,AL,144,501,61,143,27,3,13,64.0,1.0,0.0,41,96.0,2.0,2.0,0.0,7.0,21.0,2.9
urshegi01,2023,1,LAA,AL,62,214,22,64,8,1,2,24.0,3.0,2.0,10,36.0,0.0,1.0,0.0,3.0,9.0,0.7
urshegi01,2024,1,DET,AL,92,300,25,73,10,1,5,37.0,0.0,0.0,19,49.0,1.0,1.0,0.0,5.0,12.0,-0.4
urshegi01,2024,2,ATL,NL,36,132,9,35,9,0,4,15.0,0.0,0.0,4,23.0,0.0,0.0,0.0,0.0,1.0,1.0
urshegi01,2025,1,ATH,AL,59,181,10,43,14,1,0,20.0,0.0,1.0,13,40.0,0.0,0.0,2.0,1.0,6.0,-1.0
valaipa01,2020,1,BAL,AL,52,141,24,39,4,0,8,16.0,0.0,2.0,8,34.0,0.0,0.0,1.0,0.0,3.0,0.5
valaipa01,2021,1,BAL,AL,91,259,17,52,8,0,5,25.0,1.0,1.0,16,76.0,0.0,2.0,1.0,3.0,4.0,-1.7
valdeen01,2023,1,BOS,AL,49,139,17,37,8,0,6,19.0,5.0,1.0,8,37.0,0.0,1.0,0.0,0.0,4.0,0.0
valdeen01,2024,1,BOS,AL,76,201,23,43,12,0,6,28.0,1.0,1.0,17,53.0,0.0,0.0,1.0,4.0,4.0,-0.5
valdeen01,2025,1,PIT,NL,31,91,7,19,4,2,2,12.0,0.0,0.0,11,16.0,0.0,0.0,0.0,0.0,2.0,0.1
valdefr01,2021,1,HOU,AL,22,4,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,-0.1
valerbr01,2021,1,TOR,AL,39,87,10,22,6,0,1,15.0,1.0,0.0,8,12.0,0.0,0.0,1.0,1.0,1.0,0.0
valerge01,2025,1,CLE,AL,16,41,7,9,2,0,2,5.0,0.0,0.0,7,13.0,0.0,0.0,0.0,0.0,1.0,-0.1
vanmejo01,2020,1,CIN,NL,14,34,3,2,1,0,1,1.0,1.0,0.0,3,16.0,0.0,1.0,0.0,0.0,0.0,-0.3
vanmejo01,2020,2,ARI,NL,12,36,6,7,2,0,1,5.0,0.0,0.0,4,8.0,0.0,1.0,0.0,0.0,0.0,0.3
vanmejo01,2021,1,ARI,NL,112,274,26,58,17,2,6,36.0,3.0,2.0,33,83.0,0.0,1.0,0.0,2.0,5.0,-0.2
vanmejo01,2022,1,PIT,NL,67,171,15,32,5,2,3,14.0,4.0,0.0,19,45.0,0.0,0.0,0.0,2.0,3.0,-0.6
vargail01,2020,1,ARI,NL,8,20,2,3,0,0,0,0.0,0.0,0.0,1,5.0,0.0,0.0,0.0,0.0,1.0,-0.4
vargail01,2020,2,MIN,AL,10,22,3,5,1,1,0,2.0,0.0,0.0,1,2.0,0.0,0.0,0.0,1.0,1.0,-0.2
vargail01,2020,3,CHN,NL,6,9,1,2,0,0,1,1.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
vargail01,2021,1,CHN,NL,9,21,3,3,2,0,0,2.0,1.0,0.0,3,7.0,0.0,0.0,0.0,0.0,1.0,0.1
vargail01,2021,2,PIT,NL,7,13,0,1,0,0,0,1.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,-0.4
vargail01,2021,3,ARI,NL,18,43,4,8,1,1,0,4.0,0.0,0.0,3,7.0,1.0,0.0,0.0,0.0,1.0,-0.1
vargail01,2022,1,CHN,NL,10,23,4,3,0,1,1,4.0,0.0,0.0,3,2.0,0.0,0.0,0.0,0.0,1.0,-0.1
vargail01,2022,2,WAS,NL,53,186,15,52,13,0,3,19.0,3.0,1.0,5,21.0,0.0,3.0,1.0,1.0,5.0,1.6
vargail01,2023,1,WAS,NL,86,262,32,66,13,2,4,31.0,1.0,1.0,19,20.0,0.0,1.0,3.0,1.0,10.0,0.8
vargail01,2024,1,WAS,NL,97,272,21,67,16,0,1,30.0,9.0,4.0,19,31.0,0.0,2.0,5.0,5.0,9.0,-0.5
vargail01,2025,1,ARI,NL,38,115,12,31,2,1,3,19.0,0.0,0.0,2,15.0,0.0,2.0,1.0,1.0,3.0,0.2
